Flavor Intensity,Texture Complexity,Spice Profile[0:Mild 1:Medium 2:Balanced 3:Spicy],Freshness Index,Culinary Technique Score,Aroma Richness[0:Low 1:High 2:Moderate 3:Very High],Tastiness
9,1,1,10,7,0,-8.674000000000003
8,5,1,9,7,0,4.2630000000000035
7,3,1,8,9,0,5.100000000000005
7,2,2,6,9,1,-0.9379999999999972
6,1,3,7,10,3,2.3260000000000036
10,5,2,6,7,3,-9.685
10,2,2,10,8,0,-8.699999999999996
6,1,3,9,6,0,-0.0029999999999947846
6,4,1,7,8,3,7.140000000000002
9,2,1,10,9,3,-4.336999999999998
9,4,1,10,10,3,2.4530000000000007
9,4,3,8,10,3,-0.7129999999999996
8,5,1,8,10,1,7.338000000000003
7,2,0,6,6,0,-4.968999999999998
8,1,2,10,8,2,-4.215999999999994
6,5,3,10,6,3,10.104000000000003
9,4,2,10,6,3,-4.371999999999998
9,4,3,6,6,0,-8.538
10,4,2,10,9,3,-3.4490000000000003
7,4,2,9,6,1,3.358000000000004
9,2,0,9,8,1,-6.129999999999997
9,4,3,6,7,0,-6.884
6,5,0,8,10,2,15.112000000000002
6,2,1,9,6,3,1.4440000000000022
8,4,1,9,6,2,-0.9849999999999979
8,4,2,6,7,2,-3.661999999999999
10,3,2,7,6,1,-14.074999999999998
7,1,0,9,9,1,1.034000000000006
6,2,3,6,6,2,-2.5829999999999984
8,5,0,6,6,1,-1.8169999999999984
10,5,2,10,10,2,1.2860000000000011
8,3,1,9,8,2,-0.2449999999999959
10,5,3,9,7,2,-5.258999999999999
9,1,0,8,8,0,-9.559000000000001
7,2,2,8,8,1,0.15600000000000402
10,2,0,10,10,0,-4.973999999999997
9,2,0,6,6,3,-14.586
10,1,1,10,8,2,-12.085000000000004
10,2,0,6,6,1,-17.599
8,5,2,10,8,1,6.569000000000004
10,3,0,8,6,1,-12.283
9,4,1,10,8,0,0.684000000000001
10,5,3,7,9,2,-4.698999999999998
7,2,2,7,7,2,-3.3849999999999962
10,5,3,7,8,1,-5.839999999999998
6,3,2,9,7,1,6.483000000000004
6,2,2,6,10,3,3.7290000000000005
8,2,0,9,8,1,-2.0909999999999975
9,5,3,7,10,0,2.0200000000000014
6,2,0,10,7,3,4.681000000000003
8,4,0,8,8,3,0.6450000000000009
8,5,1,9,8,0,5.917000000000003
6,2,2,6,8,1,1.447000000000001
10,1,0,9,8,0,-12.224000000000004
6,5,3,6,9,3,9.57
7,5,1,6,6,0,2.5260000000000034
8,2,0,9,8,1,-2.0909999999999975
6,5,1,8,9,0,14.275000000000002
9,4,2,10,7,3,-2.7179999999999986
9,3,1,10,9,0,-0.22999999999999687
10,4,2,10,6,3,-8.411
7,2,2,8,10,0,3.977000000000004
10,2,2,7,9,3,-12.706999999999995
6,1,1,10,9,2,5.725000000000005
10,2,2,9,8,0,-10.073999999999998
8,4,1,8,6,0,-1.3329999999999984
7,3,1,10,7,3,3.001000000000006
8,2,3,6,7,0,-7.980999999999998
6,2,0,9,7,1,4.333000000000002
6,1,1,10,6,1,1.2760000000000051
7,5,1,7,10,1,10.003000000000004
7,4,0,6,9,1,4.616000000000001
7,5,1,7,6,2,2.874000000000004
8,3,3,6,10,3,-1.989999999999997
7,3,2,10,10,2,8.267000000000007
7,4,0,8,8,2,5.197000000000003
9,4,0,8,8,1,-2.3680000000000003
6,1,2,7,8,3,-0.7729999999999966
7,1,0,10,6,0,-2.0409999999999933
9,1,0,6,8,2,-13.333000000000002
8,4,2,6,7,3,-4.174999999999999
7,2,3,8,6,1,-3.3609999999999953
10,4,2,8,9,3,-6.197000000000001
7,3,0,9,7,1,2.8620000000000054
9,5,3,9,8,0,1.4600000000000026
8,4,3,9,10,1,5.726000000000003
7,2,2,9,8,1,1.5300000000000047
8,4,3,10,10,1,7.100000000000003
7,5,2,8,10,0,11.681000000000004
10,4,1,8,6,0,-9.411000000000001
6,4,1,6,9,1,8.446000000000002
10,2,2,10,10,0,-5.391999999999996
10,3,1,8,6,3,-13.518000000000002
6,2,2,10,7,0,5.802000000000003
10,3,0,10,8,2,-6.739999999999998
10,5,0,8,9,1,-2.1850000000000005
6,2,3,10,6,2,2.913000000000004
6,2,3,7,8,1,2.612000000000002
6,2,3,8,6,1,0.6780000000000025
9,5,1,9,8,2,0.8520000000000019
8,3,0,8,8,0,-0.3839999999999968
10,2,3,6,8,0,-14.405000000000001
7,2,0,8,9,0,2.741000000000003
9,2,1,7,8,2,-9.599999999999998
10,2,1,8,9,3,-11.124
9,5,3,8,8,3,-1.452999999999998
7,2,1,10,8,1,3.113000000000005
10,3,0,10,9,0,-4.059999999999999
8,2,2,7,6,2,-9.078
10,5,0,6,8,2,-7.100000000000001
10,3,3,10,8,3,-7.880000000000001
7,2,3,7,6,3,-5.760999999999996
8,1,0,7,10,0,-3.5859999999999985
8,1,3,6,7,0,-10.548999999999996
10,5,1,10,6,2,-5.120999999999999
9,1,1,6,8,2,-13.542000000000005
6,1,3,6,9,2,-0.18899999999999673
10,3,1,8,7,1,-10.838000000000003
6,5,2,6,7,1,7.497000000000002
9,5,2,8,9,3,0.4100000000000015
10,3,3,9,9,1,-6.574000000000003
6,1,2,10,8,2,3.8620000000000054
9,2,1,9,7,1,-7.993
7,2,3,10,8,1,2.6950000000000056
9,5,1,7,9,1,0.2710000000000007
7,4,3,8,10,1,8.391000000000004
6,4,1,8,10,2,12.335000000000003
7,5,1,6,7,3,2.641000000000003
8,3,3,8,9,3,-0.8959999999999959
6,4,2,9,9,1,12.359000000000004
6,3,2,6,8,0,4.528000000000002
10,2,2,8,10,1,-8.652999999999997
6,4,2,6,8,0,7.096000000000002
6,2,0,9,7,2,3.820000000000002
7,1,1,10,10,3,2.8270000000000066
9,1,2,6,9,1,-11.584000000000001
6,1,1,9,8,0,3.7230000000000043
8,5,1,9,6,1,2.0960000000000036
10,4,2,10,10,2,-1.2820000000000003
10,4,3,10,8,2,-4.7989999999999995
7,1,3,10,9,3,0.7550000000000074
9,2,2,8,9,0,-5.754999999999999
6,5,0,7,6,1,7.635000000000002
6,3,3,9,10,1,11.236000000000004
6,1,3,7,8,2,-0.4689999999999961
10,4,1,9,6,2,-9.062999999999999
10,5,0,10,10,1,2.2170000000000005
9,1,0,9,8,3,-9.724000000000002
9,1,1,10,10,1,-4.225000000000003
7,2,2,10,6,2,-0.9169999999999947
6,2,1,7,7,2,0.8630000000000011
8,2,0,9,6,3,-6.424999999999997
8,1,0,9,8,1,-4.658999999999994
8,3,3,10,8,0,1.7370000000000054
10,3,3,7,7,3,-13.656
10,4,2,7,9,2,-7.058
8,2,0,9,9,3,-1.4629999999999979
9,5,3,7,9,2,-0.6599999999999986
10,4,0,8,8,3,-7.433000000000002
8,4,1,8,6,3,-2.8719999999999986
8,1,0,7,7,0,-8.547999999999998
10,1,1,7,10,1,-12.386000000000005
8,1,1,7,6,2,-11.436999999999994
10,4,1,8,6,1,-9.924000000000001
9,3,3,8,10,1,-2.2549999999999972
10,5,3,8,9,1,-2.8119999999999994
10,1,3,9,10,3,-11.082000000000006
9,3,3,6,10,1,-5.002999999999998
8,3,3,7,7,1,-4.551999999999996
6,2,2,6,10,2,4.242000000000001
8,1,1,9,10,2,-2.072999999999997
8,1,2,6,8,2,-9.711999999999996
10,3,0,6,8,1,-11.723
6,1,3,8,8,1,1.4180000000000046
9,4,3,10,6,2,-4.067999999999998
9,5,1,10,10,1,6.047000000000002
9,5,3,8,10,3,1.8550000000000018
6,2,3,7,7,3,-0.06799999999999828
10,2,2,9,10,2,-7.791999999999998
9,5,2,10,8,3,1.5040000000000027
9,1,0,8,7,1,-11.726
10,4,0,10,8,1,-3.6590000000000007
6,5,3,9,10,2,15.859000000000002
8,4,3,7,9,1,1.3240000000000016
6,2,3,9,8,0,5.873000000000003
6,2,2,6,9,3,2.0750000000000006
9,4,3,10,8,1,-0.24699999999999822
8,5,0,10,9,2,8.128000000000004
7,2,1,9,6,1,-1.5689999999999955
6,4,3,10,10,1,15.178000000000003
10,5,2,9,9,2,-1.7419999999999993
10,4,2,7,6,2,-12.02
9,4,2,7,10,2,-1.3649999999999987
9,1,3,10,6,3,-12.285000000000002
7,1,3,7,6,0,-6.789999999999992
6,2,3,6,10,3,3.520000000000001
9,2,0,9,10,1,-2.8219999999999974
8,5,2,8,9,3,4.449000000000003
9,2,3,8,8,2,-8.643999999999998
7,3,1,9,9,1,5.961000000000006
7,1,2,6,9,2,-4.018999999999995
9,1,2,8,6,1,-13.798
8,2,0,7,10,3,-2.557000000000001
9,4,0,8,8,0,-1.8550000000000004
10,4,2,10,9,2,-2.936
7,3,2,9,7,1,2.444000000000006
10,1,3,10,6,3,-16.324000000000005
7,3,3,6,10,1,3.0750000000000046
7,5,1,9,7,0,8.302000000000005
7,2,1,6,6,2,-6.203999999999997
7,1,2,9,9,3,-0.4099999999999935
7,5,3,9,7,1,7.371000000000006
10,1,1,9,10,0,-9.125000000000007
9,5,1,9,10,3,3.6470000000000016
9,5,2,8,6,2,-4.038999999999998
10,2,3,7,9,0,-11.376999999999999
7,3,1,6,7,1,-1.4689999999999959
9,5,3,6,7,1,-4.828999999999999
8,1,3,7,10,2,-5.238999999999994
8,2,1,6,6,1,-9.729999999999999
6,2,0,10,8,0,7.874000000000002
9,3,3,8,9,0,-3.3959999999999972
10,2,0,6,6,1,-17.599
9,4,2,7,6,3,-8.493999999999998
8,5,0,10,9,2,8.128000000000004
6,3,3,8,7,2,4.387000000000004
9,1,1,9,10,2,-6.112000000000005
10,1,3,9,10,3,-11.082000000000006
10,3,1,9,9,2,-6.669000000000004
7,4,0,7,7,1,2.682000000000002
8,4,3,8,7,0,-0.09699999999999775
7,3,2,8,9,2,3.8650000000000055
9,3,2,8,6,3,-9.687999999999997
7,4,2,10,7,3,5.360000000000005
9,5,3,7,7,2,-3.967999999999998
9,4,3,8,7,1,-4.648999999999999
8,1,0,10,9,0,-1.117999999999995
8,3,0,7,6,0,-5.065999999999997
10,1,3,6,9,3,-16.858000000000008
6,3,0,6,8,3,3.4070000000000014
8,2,1,8,6,1,-6.9819999999999975
8,2,0,6,6,3,-10.546999999999999
9,5,0,10,8,3,1.922000000000002
6,5,1,10,8,3,13.830000000000004
9,5,1,6,7,0,-3.8979999999999997
9,3,2,10,6,2,-6.426999999999996
10,5,1,7,8,0,-4.908999999999999
6,5,0,9,8,3,12.665000000000003
6,4,0,10,7,3,9.817000000000004
7,1,1,10,7,0,-0.595999999999993
10,4,0,8,6,0,-9.202000000000002
7,1,3,10,10,0,3.9480000000000075
7,2,0,8,6,1,-2.7339999999999964
9,2,2,8,10,0,-4.100999999999999
7,4,3,8,9,3,5.711000000000004
8,1,2,9,8,2,-5.589999999999993
7,3,1,10,6,1,2.3730000000000064
8,4,1,9,10,0,6.657000000000002
9,5,3,10,9,1,3.975000000000003
8,3,2,8,6,0,-4.109999999999996
7,2,3,9,9,1,2.975000000000005
7,3,1,6,7,2,-1.981999999999996
9,1,2,10,8,3,-8.767999999999999
7,4,1,6,9,1,4.407000000000002
6,3,3,8,7,0,5.413000000000004
8,5,1,7,7,3,-0.0239999999999978
10,5,3,7,6,3,-10.173999999999998
7,5,0,10,6,2,7.205000000000005
9,4,3,7,7,2,-6.536000000000001
10,1,3,6,7,0,-18.627000000000006
7,4,2,9,9,1,8.320000000000004
10,5,3,7,9,3,-5.211999999999998
6,4,0,6,6,3,2.667000000000001
9,2,3,6,10,0,-7.058
6,2,3,10,7,1,5.080000000000004
6,2,3,7,7,1,0.9580000000000019
7,1,1,10,9,3,1.1730000000000067
8,2,3,10,10,3,0.9380000000000037
8,3,3,6,10,2,-1.476999999999997
7,2,0,7,9,3,-0.1719999999999975
7,1,2,10,7,2,-1.8309999999999926
8,2,1,8,6,2,-7.494999999999997
6,1,2,8,7,0,0.4860000000000042
6,3,2,6,8,2,3.5020000000000024
10,5,2,8,9,2,-3.1159999999999997
9,1,2,10,9,3,-7.113999999999999
8,4,2,6,6,1,-4.802999999999999
8,4,2,6,10,0,2.3260000000000005
6,4,2,10,10,1,15.387000000000004
9,1,1,8,7,1,-11.935000000000004
9,3,0,9,8,1,-3.5619999999999994
8,3,3,6,6,3,-8.605999999999996
9,4,1,8,7,2,-4.744
8,3,2,10,6,0,-1.3619999999999948
6,1,2,6,6,3,-5.4549999999999965
9,2,1,10,6,2,-8.785999999999998
7,5,0,10,10,2,13.821000000000005
10,3,1,9,7,3,-10.490000000000004
10,4,0,7,7,0,-8.922
9,2,0,9,9,2,-4.988999999999997
9,5,3,8,6,0,-3.2219999999999978
8,3,3,8,9,2,-0.3829999999999958
6,4,0,9,9,2,12.264000000000003
8,4,3,10,8,1,3.7920000000000034
8,1,3,7,8,0,-7.520999999999994
6,1,1,8,6,3,-2.4979999999999962
7,5,0,8,6,1,4.970000000000004
10,4,2,8,8,3,-7.851000000000001
10,1,2,9,8,1,-13.155000000000003
8,2,1,8,7,2,-5.8409999999999975
8,1,1,9,6,1,-8.175999999999997
10,5,3,7,8,0,-5.326999999999998
9,5,2,7,7,3,-4.2719999999999985
8,5,1,10,9,2,7.919000000000004
7,4,2,10,8,0,8.553000000000004
10,1,2,7,6,1,-19.211000000000002
7,2,1,7,8,1,-1.0089999999999968
9,2,2,8,9,0,-5.754999999999999
6,5,2,9,10,0,17.094
6,5,3,6,8,0,9.455
7,4,2,9,10,1,9.974000000000004
8,1,2,6,7,3,-11.878999999999996
7,3,2,6,7,0,-1.1649999999999956
7,2,3,6,7,3,-5.480999999999996
9,1,1,7,7,2,-13.822000000000003
10,5,0,8,9,0,-1.6720000000000006
7,3,0,6,6,1,-2.913999999999996
10,5,1,6,10,0,-2.9750000000000014
8,3,0,7,10,0,1.5500000000000025
10,1,2,9,6,1,-16.463000000000005
7,1,1,10,10,0,4.366000000000007
8,5,0,9,8,0,6.126000000000003
10,2,0,7,10,1,-9.608999999999996
9,1,3,9,8,0,-8.812000000000005
6,3,1,7,6,1,2.2900000000000027
10,3,1,10,8,0,-5.923000000000002
10,1,0,6,8,2,-17.372000000000003
6,3,3,9,7,2,5.761000000000005
6,3,2,6,7,1,2.3610000000000024
7,5,1,10,8,0,11.330000000000005
8,2,1,8,6,2,-7.494999999999997
9,2,0,8,9,0,-5.337
9,4,1,7,6,1,-7.259000000000002
8,4,1,9,7,2,0.669000000000002
8,1,0,8,6,2,-9.853999999999996
6,3,1,6,7,2,2.057000000000002
9,2,0,6,8,3,-11.278
10,4,1,9,8,0,-4.728999999999999
6,3,3,9,6,0,5.1330000000000044
7,2,2,9,7,0,0.3890000000000047
7,4,1,10,9,3,8.877000000000004
7,4,2,10,7,2,5.873000000000005
6,2,2,9,10,0,9.390000000000002
8,4,0,10,10,0,8.240000000000002
7,3,1,6,8,1,0.18500000000000394
7,2,1,9,7,3,-0.9409999999999958
10,1,0,6,8,1,-16.859000000000005
10,3,0,6,6,2,-15.544
10,2,1,7,8,1,-13.126
7,5,2,10,9,3,11.236000000000006
8,2,1,9,8,0,-1.7869999999999973
6,2,3,10,9,3,7.362000000000004
9,4,3,6,8,0,-5.23
7,2,3,6,6,2,-6.621999999999996
7,1,2,10,6,0,-2.4589999999999925
8,2,2,9,7,0,-3.649999999999997
10,1,0,7,9,2,-14.344000000000001
10,4,0,7,7,3,-10.461
8,3,2,7,7,3,-5.368999999999996
10,5,3,9,9,2,-1.950999999999999
7,5,2,10,8,3,9.582000000000006
7,5,1,7,6,3,2.3610000000000038
6,4,1,7,7,0,7.025000000000002
7,2,2,6,10,2,0.20300000000000273
9,3,0,9,8,0,-3.0489999999999995
7,3,1,7,8,2,1.0460000000000045
6,3,1,6,7,1,2.570000000000002
9,5,0,8,6,3,-4.133999999999999
10,1,2,6,6,1,-20.585000000000004
7,3,2,10,10,0,9.293000000000006
6,5,2,10,6,0,11.852000000000004
10,1,3,6,9,3,-16.858000000000008
8,5,1,8,6,3,-0.30399999999999716
6,1,1,6,7,1,-2.565999999999997
10,1,3,6,8,0,-16.973000000000006
8,2,2,8,9,1,-2.2289999999999974
8,5,3,10,6,3,2.0260000000000047
6,2,2,6,6,2,-2.3739999999999988
9,3,3,8,6,2,-9.383999999999997
10,4,0,8,8,1,-6.407000000000002
10,1,1,8,9,1,-12.666000000000006
8,3,0,6,10,2,-0.8499999999999981
10,1,0,10,7,3,-14.043000000000001
9,1,1,7,6,3,-15.989000000000003
7,2,0,9,8,0,2.461000000000004
8,3,2,9,9,0,2.2260000000000044
6,1,0,6,9,2,0.43800000000000217
7,5,1,7,6,3,2.3610000000000038
7,5,1,7,10,0,10.516000000000004
9,1,2,8,9,2,-9.349
7,3,1,7,6,2,-2.261999999999995
10,2,3,6,7,2,-17.085
6,2,2,10,10,0,10.764000000000003
9,2,3,9,8,0,-6.244
10,4,2,9,10,0,-1.6300000000000026
6,4,0,6,8,1,7.001000000000001
9,2,1,8,8,0,-7.199999999999999
9,3,1,7,8,3,-7.545
8,5,1,9,6,3,1.0700000000000034
10,4,2,7,8,3,-9.225
10,1,3,8,10,3,-12.456000000000005
10,1,0,9,6,2,-16.558000000000003
9,2,3,10,6,2,-9.203999999999997
10,5,0,6,6,1,-9.895000000000001
10,2,0,6,8,0,-13.777999999999999
9,1,2,9,9,3,-8.488000000000001
9,5,2,6,10,0,0.8550000000000004
9,2,0,9,10,0,-2.3089999999999975
7,2,0,8,6,1,-2.7339999999999964
8,1,0,8,8,0,-5.519999999999996
6,2,1,10,6,2,3.331000000000003
6,4,2,8,10,3,11.613000000000003
7,5,3,7,9,1,7.9310000000000045
7,3,1,9,10,3,6.589000000000006
9,1,1,10,7,0,-8.674000000000003
7,5,1,6,8,2,4.808000000000003
6,2,1,7,9,3,3.658000000000001
9,5,1,9,8,1,1.365000000000002
8,4,1,7,8,1,0.08800000000000086
8,2,2,8,8,1,-3.8829999999999973
7,3,3,8,8,1,2.515000000000006
7,4,3,7,10,0,7.530000000000003
6,5,3,6,8,2,8.429
9,2,2,8,6,0,-10.716999999999999
7,5,3,7,10,3,8.559000000000005
8,5,2,6,7,0,-0.06799999999999784
9,4,1,6,8,1,-5.325000000000001
8,3,2,7,8,1,-2.6889999999999965
10,4,3,6,8,1,-9.782000000000002
9,1,2,7,10,1,-8.556
10,5,0,8,7,1,-5.493
6,4,0,9,6,1,7.815000000000003
10,5,1,8,7,0,-5.189
8,1,1,7,8,3,-8.641999999999994
9,4,2,7,6,2,-7.980999999999998
7,5,1,10,8,1,10.817000000000005
9,5,3,10,10,1,5.629000000000003
9,2,1,9,9,3,-5.711
10,2,3,7,10,2,-10.748999999999999
7,1,0,8,6,3,-6.327999999999994
8,3,0,7,9,0,-0.10399999999999743
6,4,2,10,9,3,12.707000000000004
6,4,0,10,10,2,15.292000000000005
9,2,0,7,8,2,-9.391000000000002
6,2,0,9,8,0,6.500000000000002
7,4,2,6,7,1,0.8900000000000022
9,3,3,10,10,1,0.49300000000000377
10,3,1,7,10,0,-6.737000000000002
8,5,0,10,7,2,4.820000000000004
10,2,2,6,6,0,-17.503999999999998
9,5,0,7,9,1,0.4800000000000003
9,3,3,10,8,0,-2.301999999999996
9,1,0,10,10,1,-4.016
6,2,2,6,7,0,0.30600000000000094
6,3,1,10,6,3,5.386000000000005
10,2,2,7,9,1,-11.680999999999996
9,3,0,8,6,0,-7.730999999999998
9,4,0,6,7,0,-6.2570000000000014
8,5,2,10,6,0,3.7740000000000045
8,2,0,6,6,0,-9.008
8,4,0,9,6,3,-1.2889999999999984
10,1,2,9,6,0,-15.950000000000003
9,2,1,7,8,0,-8.573999999999998
10,4,2,6,6,2,-13.394000000000002
6,3,1,8,8,0,7.485000000000003
10,5,1,7,9,2,-4.280999999999999
9,3,0,7,10,2,-3.514999999999997
8,5,0,8,6,2,0.4180000000000026
7,3,3,6,7,1,-1.8869999999999951
9,4,2,9,9,1,0.24200000000000077
7,2,0,9,9,2,3.089000000000004
10,4,0,10,7,1,-5.313000000000001
10,3,2,10,8,1,-6.644999999999998
7,2,0,10,7,0,2.1810000000000045
6,3,0,9,10,0,12.376000000000003
8,4,2,8,9,2,2.394000000000002
6,2,0,6,8,2,1.352
8,1,0,8,8,3,-7.058999999999996
10,2,3,7,9,0,-11.376999999999999
7,3,3,9,8,3,2.863000000000006
10,5,0,6,9,1,-4.933000000000002
8,4,0,7,9,0,2.4640000000000004
7,5,2,8,8,0,8.373000000000005
10,1,1,6,10,1,-13.760000000000007
9,5,0,9,6,2,-2.246999999999998
8,5,0,8,6,0,1.4440000000000026
6,3,0,6,10,2,7.2280000000000015
6,3,3,9,9,3,8.556000000000004
8,3,3,7,10,0,0.9230000000000036
10,1,0,7,6,0,-18.28
10,5,3,6,6,2,-11.035
8,1,2,9,9,1,-3.422999999999993
6,1,3,8,7,1,-0.23599999999999544
7,5,0,8,6,1,4.970000000000004
7,1,1,6,9,2,-3.809999999999995
9,4,1,10,7,2,-1.9959999999999989
9,4,3,9,7,0,-2.7619999999999987
8,4,1,10,10,3,6.492000000000003
10,1,1,7,8,1,-15.694000000000004
10,1,0,10,8,0,-10.850000000000001
9,4,0,9,8,0,-0.48099999999999987
6,3,1,9,10,1,11.654000000000003
8,4,0,6,7,1,-2.731
7,2,3,9,7,2,-0.845999999999995
9,5,0,9,6,0,-1.2209999999999983
8,2,3,6,10,0,-3.0189999999999984
10,3,1,8,8,0,-8.671000000000003
6,2,1,6,7,2,-0.5109999999999995
6,3,1,8,10,3,9.254000000000003
9,2,0,9,6,0,-8.924999999999997
8,4,3,8,8,2,0.5310000000000021
7,2,0,8,7,1,-1.0799999999999965
6,2,2,6,7,2,-0.7199999999999991
6,5,2,8,10,3,14.181000000000003
10,5,1,6,7,1,-8.450000000000001
8,2,2,9,9,2,-1.367999999999997
7,1,3,9,10,2,1.548000000000007
9,3,1,9,6,0,-6.565999999999995
7,1,0,8,8,0,-1.4809999999999945
9,4,0,9,9,1,0.66
7,2,0,7,7,0,-1.9409999999999972
10,3,0,7,7,3,-13.028999999999998
10,2,3,8,7,0,-13.311
9,1,2,7,8,2,-12.376999999999999
10,5,2,6,6,3,-11.339
8,2,1,9,6,1,-5.607999999999997
9,4,0,10,8,1,0.38000000000000067
7,2,1,7,8,0,-0.4959999999999969
8,3,1,9,8,2,-0.2449999999999959
6,4,1,10,6,2,8.467000000000004
9,1,2,10,10,1,-4.433999999999999
6,4,3,8,9,2,10.263000000000002
7,3,1,10,9,2,6.822000000000006
6,1,2,9,7,1,1.3470000000000049
6,5,2,7,10,1,13.833000000000002
7,2,3,7,9,2,-0.28599999999999626
10,2,3,8,8,2,-12.683
7,3,0,10,8,1,5.890000000000006
9,1,1,9,8,2,-9.420000000000005
8,5,3,6,10,1,4.172000000000002
8,2,2,8,10,3,-1.6009999999999978
9,4,1,8,10,0,1.2439999999999998
9,1,1,6,10,1,-9.721000000000005
7,1,1,10,9,1,2.199000000000007
9,4,1,10,9,1,1.825000000000001
9,2,3,10,10,1,-2.0749999999999975
8,3,1,8,6,2,-4.926999999999996
9,3,3,9,7,2,-6.3559999999999945
10,5,3,6,8,2,-7.727
10,3,2,8,9,1,-7.738999999999999
9,5,0,9,10,2,4.3690000000000015
7,2,3,9,10,2,4.116000000000005
7,5,2,9,10,3,11.516000000000005
9,3,0,6,10,0,-3.8629999999999995
8,2,2,10,8,0,-0.6219999999999963
9,3,3,6,10,1,-5.002999999999998
6,4,2,10,10,2,14.874000000000004
7,1,0,6,9,0,-2.5749999999999957
7,3,3,10,7,0,4.122000000000007
10,2,0,7,6,2,-16.737999999999996
9,3,2,7,6,1,-10.035999999999996
9,5,3,7,9,2,-0.6599999999999986
6,1,0,9,9,1,5.073000000000004
8,1,3,6,8,0,-8.894999999999996
7,1,1,10,10,0,4.366000000000007
10,5,2,6,8,0,-6.492000000000001
7,3,0,10,8,1,5.890000000000006
6,5,0,9,8,0,14.204000000000002
6,4,1,7,10,3,10.448000000000002
10,4,0,10,8,2,-4.172000000000001
10,3,0,8,7,2,-11.142
9,3,1,8,10,1,-1.836999999999998
9,1,0,6,6,1,-16.128000000000004
8,5,1,10,8,2,6.265000000000004
8,1,3,9,8,3,-6.311999999999996
6,4,2,8,10,1,12.639000000000003
9,4,0,9,10,3,1.2879999999999998
10,3,3,8,8,3,-10.628000000000002
8,5,2,10,7,2,4.402000000000005
7,4,3,9,8,2,5.944000000000004
8,5,0,6,7,2,-0.6759999999999986
9,2,0,7,9,1,-7.224000000000002
6,4,0,9,7,0,9.982000000000003
10,5,3,10,7,3,-4.397999999999998
8,5,2,8,6,2,3.3306690738754696e-15
10,2,3,8,10,2,-9.375
10,3,0,8,9,3,-8.347
8,1,1,8,6,3,-10.575999999999995
10,2,3,9,10,2,-8.001000000000001
6,1,1,6,7,1,-2.565999999999997
10,3,0,7,10,0,-6.527999999999999
9,5,1,6,10,0,1.064
9,4,2,7,10,1,-0.8519999999999986
6,3,2,9,7,0,6.996000000000004
9,4,2,10,8,2,-0.5509999999999986
9,3,1,6,8,0,-7.379999999999999
10,1,1,6,8,0,-16.555000000000007
8,3,0,10,10,0,5.672000000000004
6,3,2,8,6,0,3.9680000000000035
10,2,1,9,10,3,-8.096000000000002
7,5,0,8,7,1,6.624000000000004
9,1,2,7,8,1,-11.863999999999999
8,5,2,8,9,1,5.475000000000003
6,3,0,7,6,3,1.473000000000002
9,2,3,8,6,0,-10.925999999999998
6,4,0,10,6,2,8.676000000000004
7,1,1,8,7,1,-3.856999999999994
10,1,0,8,7,3,-16.791000000000004
9,3,2,8,7,3,-8.033999999999997
9,2,1,9,6,3,-10.673
10,2,2,9,7,2,-12.753999999999998
9,1,3,6,6,0,-16.242000000000004
10,3,2,10,7,1,-8.298999999999998
6,2,3,10,9,0,8.901000000000003
6,3,3,6,9,3,4.434000000000003
7,3,2,9,7,0,2.957000000000006
9,3,1,6,6,2,-11.713999999999999
6,5,3,6,7,2,6.775
6,1,1,6,8,1,-0.9119999999999974
9,3,2,6,8,3,-9.127999999999998
7,1,2,7,9,3,-3.1579999999999964
9,4,3,6,9,2,-4.602
7,3,2,7,7,0,0.20900000000000496
8,1,1,9,7,3,-7.5479999999999965
10,3,2,10,7,1,-8.298999999999998
10,2,3,10,6,1,-12.729999999999999
10,3,3,7,9,1,-9.322000000000001
7,4,2,9,7,3,3.9860000000000038
9,4,3,8,10,0,0.8260000000000005
8,3,3,7,9,2,-1.7569999999999963
8,4,0,8,9,2,2.812000000000001
10,4,2,10,7,0,-5.218
8,3,0,8,10,0,2.924000000000003
7,1,0,10,10,3,3.0360000000000062
9,2,3,10,6,1,-8.690999999999997
8,1,1,10,9,2,-2.3529999999999944
7,1,1,10,9,1,2.199000000000007
6,3,1,8,6,0,4.177000000000003
8,5,1,9,7,2,3.2370000000000037
7,3,2,9,8,1,4.098000000000006
9,4,3,10,10,0,3.5740000000000016
10,2,1,6,10,3,-12.218000000000002
8,1,0,8,6,0,-8.827999999999996
6,1,3,9,10,1,6.100000000000005
9,5,1,7,6,2,-5.203999999999999
10,2,3,9,7,2,-12.963000000000001
7,3,3,6,6,3,-4.566999999999995
7,4,3,6,8,2,1.8220000000000025
6,2,2,8,6,0,1.4000000000000021
10,3,0,9,8,1,-7.601000000000001
10,4,1,7,10,1,-4.682000000000004
7,1,3,9,8,0,-0.7339999999999929
6,3,1,6,7,3,1.5440000000000018
6,1,1,9,7,2,1.0430000000000044
9,5,0,6,9,0,-0.3810000000000002
8,4,2,7,7,3,-2.800999999999999
10,2,3,7,10,3,-11.261999999999999
8,3,3,7,7,2,-5.064999999999996
8,1,2,10,9,2,-2.561999999999994
10,3,1,6,6,3,-16.266000000000005
10,4,3,9,10,0,-1.8389999999999986
7,2,1,10,10,3,5.395000000000005
8,4,1,6,8,3,-2.312
8,2,2,6,8,2,-7.143999999999998
10,3,2,10,8,3,-7.670999999999998
8,3,2,10,10,2,4.228000000000005
